Symbol,Name,IndustryCode,Industry,Sector
AAPL,Apple Inc,57106020,전화 및 소형 장치,
MSFT,Microsoft Corp,57201020,소프트웨어,
NVDA,NVIDIA Corp,57101010,반도체,
AMZN,Amazon.com Inc,53402010,백화점,
META,Meta Platforms Inc,57201030,온라인 서비스,
GOOGL,Alphabet Inc Class A,57201030,온라인 서비스,
GOOG,Alphabet Inc Class C,57201030,온라인 서비스,
AVGO,Broadcom Inc,57101010,반도체,
TSLA,Tesla Inc,53101010,자동차 및 트럭 제조,
COST,Costco Wholesale Corp,53402020,할인점,
NFLX,Netflix Inc,57201030,온라인 서비스,
TMUS,T-Mobile US Inc,57401020,무선 통신 서비스,
ASML,ASML Holding NV ADR,57101020,반도체 장비 및 테스트,
CSCO,Cisco Systems Inc,57102010,통신 및 네트워킹,
AZN,AstraZeneca PLC ADR,56201040,제약,
LIN,Linde PLC,51101010,상품 화학,
PEP,PepsiCo Inc,54101030,무알콜 음료,
PLTR,Palantir Technologies Inc,57201020,소프트웨어,
PDD,PDD Holdings Inc ADR,57201030,온라인 서비스,
ISRG,Intuitive Surgical Inc,56101010,첨단 의료 장비 및 기술,
QCOM,Qualcomm Inc,57101010,반도체,
AMGN,Amgen Inc,56201040,제약,
ADBE,Adobe Inc,57201020,소프트웨어,
AMD,Advanced Micro Devices Inc,57101010,반도체,
INTU,Intuit Inc,57301010,핀테크,
TXN,Texas Instruments Inc,57101010,반도체,
SNY,Sanofi SA ADR,56201040,제약,
BKNG,Booking Holdings Inc,53301040,여가 및 오락시설,
GILD,Gilead Sciences Inc,56201040,제약,
HON,Honeywell International Inc,54401010,소비재 대기업,
CMCSA,Comcast Corp,57401020,무선 통신 서비스,
VRTX,Vertex Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구,
ARM,Arm Holdings PLC ADR,57101010,반도체,
AMAT,Applied Materials Inc,57101020,반도체 장비 및 테스트,
PANW,Palo Alto Networks Inc,57201020,소프트웨어,
ADP,Automatic Data Processing Inc,57201010,IT 서비스 및 컨설팅,
MU,Micron Technology Inc,57101010,반도체,
INTC,Intel Corp,57101010,반도체,
SBUX,Starbucks Corp,53301020,레스토랑 및 바,
ADI,Analog Devices Inc,57101010,반도체,
MELI,MercadoLibre Inc,57201030,온라인 서비스,
LRCX,Lam Research Corp,57101020,반도체 장비 및 테스트,
CME,CME Group Inc,55102050,"금융, 상품 시장 운영 및 서비스 제공",
APP,Applovin Corp,57201020,소프트웨어,
KLAC,KLA Corp,57101020,반도체 장비 및 테스트,
CRWD,CrowdStrike Holdings Inc,57201010,IT 서비스 및 컨설팅,
MDLZ,Mondelez International Inc,54102020,식품 가공,
EQIX,Equinix Inc,60102040,특수 REITs,
ABNB,Airbnb Inc,57201030,온라인 서비스,
CTAS,Cintas Corp,52203040,경영 지원 서비스,
DASH,DoorDash Inc,57201030,온라인 서비스,
TRI,Thomson Reuters Corp,52203070,전문 정보 서비스,
ORLY,O'Reilly Automotive Inc,53403010,"자동차 차량, 부품 및 서비스 소매",
FTNT,Fortinet Inc,57201020,소프트웨어,
MSTR,Microstrategy Inc,57201020,소프트웨어,
IBKR,Interactive Brokers Group Inc,55102010,투자 은행 및 중개 서비스,
REGN,Regeneron Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구,
CDNS,Cadence Design Systems Inc,57201020,소프트웨어,
SNPS,Synopsys Inc,57201020,소프트웨어,
PYPL,PayPal Holdings Inc,52203040,경영 지원 서비스,
WDAY,Workday Inc,57201020,소프트웨어,
MAR,Marriott International Inc,53301010,"호텔, 모텔 및 크루즈 라인",
CEG,Constellation Energy Corp,59101010,전력 유틸리티,
JD,JD.Com Inc ADR,53402010,백화점,
NTES,NetEase Inc ADR,57201030,온라인 서비스,
ROP,Roper Technologies Inc,57201020,소프트웨어,
MRVL,Marvell Technology Inc,57101010,반도체,
TEAM,Atlassian Corp,57201020,소프트웨어,
CSX,CSX Corp,52405030,지상 화물 및 물류,
AEP,American Electric Power Company Inc,59101010,전력 유틸리티,
CHTR,Charter Communications Inc,57401010,통합 통신 서비스,
ADSK,Autodesk Inc,57201020,소프트웨어,
MNST,Monster Beverage Corp,54101030,무알콜 음료,
PAYX,Paychex Inc,52203030,고용 서비스,
PCAR,Paccar Inc,52102020,중장비 및 차량,
NXPI,NXP Semiconductors NV,57101010,반도체,
CPRT,Copart Inc,57201030,온라인 서비스,
COIN,Coinbase Global Inc,57301030,블록 체인 및 암호화폐,
KDP,Keurig Dr Pepper Inc,54101030,무알콜 음료,
FANG,Diamondback Energy Inc,50102020,"오일, 가스 탐사 및 생산",
EXC,Exelon Corp,59101010,전력 유틸리티,
FAST,Fastenal Co,52102010,산업용 기계 및 장비,
NDAQ,Nasdaq Inc,55102050,"금융, 상품 시장 운영 및 서비스 제공",
BKR,Baker Hughes Co,50103020,오일 관련 서비스 및 장비,
TCOM,Trip.com Group Ltd ADR,53301040,여가 및 오락시설,
AXON,Axon Enterprise Inc,52101010,항공우주 및 방위,
ROST,Ross Stores Inc,53403040,의류 및 액세서리 소매,
VRSK,Verisk Analytics Inc,57201010,IT 서비스 및 컨설팅,
XEL,Xcel Energy Inc,59101010,전력 유틸리티,
CCEP,Coca-Cola Europacific Partners PLC,54101030,무알콜 음료,
CTSH,Cognizant Technology Solutions Corp,57201010,IT 서비스 및 컨설팅,
LULU,Lululemon Athletica Inc,53202020,의류 및 액세서리,
TFINP,Triumph Financial 40 Dep Shs Repstg 1 Perp Non Cum 7 125  Pref Shs Series C,55101010,은행,
GEHC,GE Healthcare Technologies Inc,56101010,첨단 의료 장비 및 기술,
EA,Electronic Arts Inc,57201020,소프트웨어,
ARGX,argenx SE ADR,56202010,생명 공학 및 의학 연구,
KHC,Kraft Heinz Co,54102020,식품 가공,
TTWO,Take-Two Interactive Software Inc,57201020,소프트웨어,
BIDU,Baidu Inc ADR,57201030,온라인 서비스,
HOOD,Robinhood Markets Inc,57301010,핀테크,
DDOG,Datadog Inc,57201020,소프트웨어,
ACGL,Arch Capital Group Ltd,55301020,손해보험,
ODFL,Old Dominion Freight Line Inc,52405030,지상 화물 및 물류,
IDXX,IDEXX Laboratories Inc,56101020,"의료 장비, 물품 및 유통",
WTW,Willis Towers Watson PLC,55301010,복합보험 및 중개인,
CSGP,CoStar Group Inc,57201030,온라인 서비스,
FER,Ferrovial SE,52201020,건설 및 엔지니어링,
ALNY,Alnylam Pharmaceuticals Inc,56201040,제약,
ZS,Zscaler Inc,57201020,소프트웨어,
EBAY,eBay Inc,57201030,온라인 서비스,
TW,Tradeweb Markets Inc,55102050,"금융, 상품 시장 운영 및 서비스 제공",
MPWR,Monolithic Power Systems Inc,57101010,반도체,
MCHP,Microchip Technology Inc,57101010,반도체,
ANSS,ANSYS Inc,57201020,소프트웨어,
TSCO,Tractor Supply Co,53403090,기타 전문 소매,
DXCM,Dexcom Inc,56101020,"의료 장비, 물품 및 유통",
TTD,Trade Desk Inc,57201010,IT 서비스 및 컨설팅,
FITB,Fifth Third Bancorp,55101010,은행,
ONC,Beigene Ltd ADR,56202010,생명 공학 및 의학 연구,
WBD,Warner Bros Discovery Inc,53302020,방송,
ERIC,Telefonaktiebolaget LM Ericsson ADR,57102010,통신 및 네트워킹,
RYAAY,Ryanair Holdings PLC ADR,52406010,항공사,
EXE,Expand Energy Corp,50102020,"오일, 가스 탐사 및 생산",
CHKP,Check Point Software Technologies Ltd,57201020,소프트웨어,
FCNCA,First Citizens BancShares Inc (Delaware),55101010,은행,
LI,Li Auto Inc ADR,53101010,자동차 및 트럭 제조,
VOD,Vodafone Group PLC ADR,57401020,무선 통신 서비스,
LPLA,LPL Financial Holdings Inc,55102010,투자 은행 및 중개 서비스,
SBAC,SBA Communications Corp,60102040,특수 REITs,
BNTX,Biontech SE ADR,56202010,생명 공학 및 의학 연구,
UAL,United Airlines Holdings Inc,52406010,항공사,
ZM,Zoom Communications Inc,57201020,소프트웨어,
CINF,Cincinnati Financial Corp,55301020,손해보험,
VRSN,VeriSign  Inc,57201010,IT 서비스 및 컨설팅,
CDW,CDW Corp,57107010,통합 하드웨어 및 소프트웨어,
SMCI,Super Micro Computer Inc,57106010,컴퓨터 하드웨어,
ERIE,Erie Indemnity Co,55301020,손해보험,
HBAN,Huntington Bancshares Inc,55101010,은행,
GFS,GlobalFoundries Inc,57101020,반도체 장비 및 테스트,
EXPE,Expedia Group Inc,53301040,여가 및 오락시설,
BIIB,Biogen Inc,56201040,제약,
TROW,T Rowe Price Group Inc,55102020,투자 관리 및 펀드 운영,
SSNC,SS&C Technologies Holdings Inc,57201010,IT 서비스 및 컨설팅,
NTRA,Natera Inc,56102010,의료 시설 및 서비스,
OKTA,Okta Inc,57201010,IT 서비스 및 컨설팅,
FWONK,Liberty Media Formula One Ord Shs Series C,53302020,방송,
RPRX,Royalty Pharma PLC,56201040,제약,
PTC,PTC Inc,57201020,소프트웨어,
NTRS,Northern Trust Corp,55102020,투자 관리 및 펀드 운영,
STLD,Steel Dynamics Inc,51201020,철 및 강철,
PFG,Principal Financial Group Inc,55102020,투자 관리 및 펀드 운영,
NTAP,NetApp Inc,57106010,컴퓨터 하드웨어,
GRAB,Grab Holdings Ltd,57201020,소프트웨어,
NTNX,Nutanix Inc,57201010,IT 서비스 및 컨설팅,
STX,Seagate Technology Holdings PLC,57106010,컴퓨터 하드웨어,
KSPI,Kaspi.kz AO ADR,57301010,핀테크,
ON,ON Semiconductor Corp,57101010,반도체,
PODD,Insulet Corp,56101020,"의료 장비, 물품 및 유통",
ESLT,Elbit Systems Ltd,52101010,항공우주 및 방위,
TPG,TPG Inc,55102020,투자 관리 및 펀드 운영,
DKNG,Draftkings Inc,53301030,카지노 및 도박,
TRMB,Trimble Inc,57201020,소프트웨어,
DOCU,DocuSign Inc,57201020,소프트웨어,
GEN,Gen Digital Inc,57201020,소프트웨어,
CYBR,Cyberark Software Ltd,57201020,소프트웨어,
WMG,Warner Music Group Corp,53302030,엔터테인먼트 제작,
AZPN,Aspen Technology Inc,57201020,소프트웨어,
LNT,Alliant Energy Corp,59101010,전력 유틸리티,
COO,Cooper Companies Inc,56101020,"의료 장비, 물품 및 유통",
ULTA,Ulta Beauty Inc,53403090,기타 전문 소매,
FUTU,Futu Holdings Ltd ADR,57301010,핀테크,
DPZ,Domino's Pizza Inc,53301020,레스토랑 및 바,
EVRG,Evergy Inc,59101010,전력 유틸리티,
WDC,Western Digital Corp,57106010,컴퓨터 하드웨어,
ICLR,ICON PLC,56202010,생명 공학 및 의학 연구,
LOGI,Logitech International SA,57106010,컴퓨터 하드웨어,
FFIV,F5 Inc,57201010,IT 서비스 및 컨설팅,
CG,Carlyle Group Inc,55102020,투자 관리 및 펀드 운영,
MDB,MongoDB Inc,57201020,소프트웨어,
ENTG,Entegris Inc,57101020,반도체 장비 및 테스트,
ARCC,Ares Capital Corp,55102020,투자 관리 및 펀드 운영,
JBHT,J B Hunt Transport Services Inc,52405030,지상 화물 및 물류,
SMMT,Summit Therapeutics Inc,56202010,생명 공학 및 의학 연구,
ZBRA,Zebra Technologies Corp,57104010,전자 장비 및 부품,
TER,Teradyne Inc,57101020,반도체 장비 및 테스트,
CASY,Caseys General Stores Inc,54301020,식품 소매 및 유통,
UTHR,United Therapeutics Corp,56202010,생명 공학 및 의학 연구,
PAA,Plains All American Pipeline Units,50103030,오일 및 가스 수송 서비스,
AFRM,Affirm Holdings Inc,57301010,핀테크,
ITCI,Intra-Cellular Therapies Inc,56201040,제약,
DLTR,Dollar Tree Inc,53402020,할인점,
INSM,Insmed Inc,56202010,생명 공학 및 의학 연구,
HOLX,Hologic Inc,56101010,첨단 의료 장비 및 기술,
GLPI,Gaming and Leisure Properties Inc,60102040,특수 REITs,
LINE,Lineage Inc,60102040,특수 REITs,
BMRN,BioMarin Pharmaceutical Inc,56201040,제약,
FSLR,First Solar Inc,50201010,재생 가능 에너지 장비 및 서비스,
SFM,Sprouts Farmers Market Inc,54301020,식품 소매 및 유통,
ILMN,Illumina Inc,56101010,첨단 의료 장비 및 기술,
GMAB,Genmab A/S ADR,56202010,생명 공학 및 의학 연구,
FLEX,Flex Ltd,57104010,전자 장비 및 부품,
SOFI,SoFi Technologies Inc,55101030,소비자 대출,
MRNA,Moderna Inc,56202010,생명 공학 및 의학 연구,
DUOL,Duolingo Inc,57201030,온라인 서비스,
MNDY,Monday.Com Ltd,57201020,소프트웨어,
REG,Regency Centers Corp,60102020,상업용 REITs,
JKHY,Jack Henry & Associates Inc,57201010,IT 서비스 및 컨설팅,
BSY,Bentley Systems Inc,57201020,소프트웨어,
Z,Zillow Group Inc Class C,60101020,부동산 서비스,
RIVN,Rivian Automotive Inc,53101010,자동차 및 트럭 제조,
MORN,Morningstar Inc,52203070,전문 정보 서비스,
SYM,Symbotic Inc,52102010,산업용 기계 및 장비,
AKAM,Akamai Technologies Inc,57201010,IT 서비스 및 컨설팅,
POOL,Pool Corp,53205020,오락용 제품,
EWBC,East West Bancorp Inc,55101010,은행,
ALGN,Align Technology Inc,56101020,"의료 장비, 물품 및 유통",
AUR,Aurora Innovation Inc,57201020,소프트웨어,
HTHT,H World Group Ltd ADR,53301010,"호텔, 모텔 및 크루즈 라인",
CHRW,CH Robinson Worldwide Inc,52405030,지상 화물 및 물류,
NDSN,Nordson Corp,52102010,산업용 기계 및 장비,
PPC,Pilgrims Pride Corp,54102020,식품 가공,
LAMR,Lamar Advertising Co,60102040,특수 REITs,
MBLY,Mobileye Global Inc,57107010,통합 하드웨어 및 소프트웨어,
INCY,Incyte Corp,56201040,제약,
CPB,Campbell's Co,54102020,식품 가공,
COKE,Coca-Cola Consolidated Inc,54101030,무알콜 음료,
FOX,Fox Corp Class B,53302020,방송,
FOXA,Fox Corp Class A,53302020,방송,
SWKS,Skyworks Solutions Inc,57101010,반도체,
VTRS,Viatris Inc,56201040,제약,
ALAB,Astera Labs Inc,57101010,반도체,
TXRH,Texas Roadhouse Inc,53301020,레스토랑 및 바,
SAIL,SailPoint Inc,57201020,소프트웨어,
WWD,Woodward Inc,52101010,항공우주 및 방위,
LKQ,LKQ Corp,53101020,"자동차, 트럭 및 오토바이 부품",
NBIX,Neurocrine Biosciences Inc,56202010,생명 공학 및 의학 연구,
LECO,Lincoln Electric Holdings Inc,52102010,산업용 기계 및 장비,
CART,Maplebear Inc,57201030,온라인 서비스,
PCTY,Paylocity Holding Corp,57201020,소프트웨어,
MANH,Manhattan Associates Inc,57201010,IT 서비스 및 컨설팅,
HST,Host Hotels & Resorts Inc,60102040,특수 REITs,
MMYT,MakeMyTrip Ltd,53301040,여가 및 오락시설,
FTAI,FTAI Aviation Ltd,55101050,기업 금융 서비스,
HLNE,Hamilton Lane Inc,55102020,투자 관리 및 펀드 운영,
EXEL,Exelixis Inc,56202010,생명 공학 및 의학 연구,
RGLD,Royal Gold Inc,51201060,금,
NWSA,News Corp Class A,53302040,소비자 출판,
LBRDK,Liberty Broadband Corp Series C,53302020,방송,
DOX,Amdocs Ltd,57201010,IT 서비스 및 컨설팅,
ASND,Ascendis Pharma A/S ADR,56202010,생명 공학 및 의학 연구,
TECH,Bio-Techne Corp,56202010,생명 공학 및 의학 연구,
MEDP,Medpace Holdings Inc,56202010,생명 공학 및 의학 연구,
ROKU,Roku Inc,53302030,엔터테인먼트 제작,
WBA,Walgreens Boots Alliance Inc,54301010,의약품 소매,
PCVX,Vaxcyte Inc,56202010,생명 공학 및 의학 연구,
VNOM,Viper Energy Inc,50102020,"오일, 가스 탐사 및 생산",
ALTR,Altair Engineering Inc,57201010,IT 서비스 및 컨설팅,
SEIC,SEI Investments Co,55102020,투자 관리 및 펀드 운영,
AGNC,AGNC Investment Corp,60102040,특수 REITs,
NICE,Nice Ltd ADR,57201020,소프트웨어,
TLN,Talen Energy Corp,59101020,민자 발전 사업,
SAIA,Saia Inc,52405030,지상 화물 및 물류,
WIX,Wix.Com Ltd,57201030,온라인 서비스,
WYNN,Wynn Resorts Ltd,53301030,카지노 및 도박,
MASI,Masimo Corp,56101020,"의료 장비, 물품 및 유통",
BILI,Bilibili Inc ADR,57201030,온라인 서비스,
HSIC,Henry Schein Inc,56101020,"의료 장비, 물품 및 유통",
FYBR,Frontier Communications Parent Inc,57401010,통합 통신 서비스,
CFLT,Confluent Inc,57201020,소프트웨어,
HQY,Healthequity Inc,57201020,소프트웨어,
DRS,Leonardo DRS Inc,52101010,항공우주 및 방위,
LNW,Light & Wonder Inc,53301030,카지노 및 도박,
TTAN,ServiceTitan Inc,57201020,소프트웨어,
LSCC,Lattice Semiconductor Corp,57101010,반도체,
DSGX,Descartes Systems Group Inc,57201020,소프트웨어,
JAZZ,Jazz Pharmaceuticals PLC,56201040,제약,
HAS,Hasbro Inc,53205010,장난감 및 어린이 제품,
EXAS,Exact Sciences Corp,56202010,생명 공학 및 의학 연구,
ASTS,AST SpaceMobile Inc,57401020,무선 통신 서비스,
CBSH,Commerce Bancshares Inc,55101010,은행,
XP,XP Inc,55102010,투자 은행 및 중개 서비스,
MIDD,Middleby Corp,52102010,산업용 기계 및 장비,
MKTX,Marketaxess Holdings Inc,55102050,"금융, 상품 시장 운영 및 서비스 제공",
GTLB,GitLab Inc,57201020,소프트웨어,
RKLB,Rocket Lab USA Inc,52101010,항공우주 및 방위,
ENPH,Enphase Energy Inc,50201010,재생 가능 에너지 장비 및 서비스,
CHDN,Churchill Downs Inc,53301030,카지노 및 도박,
RGEN,Repligen Corp,56101020,"의료 장비, 물품 및 유통",
PNFP,Pinnacle Financial Partners Inc,55101010,은행,
FRHC,Freedom Holding Corp,55102010,투자 은행 및 중개 서비스,
MTSI,MACOM Technology Solutions Holdings Inc,57101010,반도체,
TTEK,Tetra Tech Inc,52203010,환경 서비스 및 장비,
BZ,Kanzhun Ltd ADR,52203030,고용 서비스,
TEM,Tempus AI Inc,56202010,생명 공학 및 의학 연구,
SFD,Smithfield Foods Inc,54102020,식품 가공,
MTCH,Match Group Inc,57201030,온라인 서비스,
APPF,Appfolio Inc,57201020,소프트웨어,
DBX,Dropbox Inc,57201020,소프트웨어,
HALO,Halozyme Therapeutics Inc,56201040,제약,
SIRI,Sirius XM Holdings Inc,53302020,방송,
ROIV,Roivant Sciences Ltd,56201040,제약,
FSV,FirstService Corp,60101020,부동산 서비스,
VFS,VinFast Auto Ltd,53101010,자동차 및 트럭 제조,
EXLS,Exlservice Holdings Inc,52203040,경영 지원 서비스,
BECN,Beacon Roofing Supply Inc,53203020,건설 자재 및 비품,
CRDO,Credo Technology Group Holding Ltd,57101010,반도체,
MDGL,Madrigal Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구,
WTFC,Wintrust Financial Corp,55101010,은행,
ENSG,Ensign Group Inc,56102010,의료 시설 및 서비스,
UMBF,UMB Financial Corp,55101010,은행,
OLED,Universal Display Corp,57101010,반도체,
SATS,EchoStar Corp,57401020,무선 통신 서비스,
PARA,Paramount Global Class B,53302020,방송,
APA,APA Corp (US),50102020,"오일, 가스 탐사 및 생산",
AAL,American Airlines Group Inc,52406010,항공사,
GGAL,Grupo Financiero Galicia SA ADR,55101010,은행,
QFIN,Qifu Technology Inc ADR,55101030,소비자 대출,
BRKR,Bruker Corp,56101010,첨단 의료 장비 및 기술,
CELH,Celsius Holdings Inc,54101030,무알콜 음료,
SRPT,Sarepta Therapeutics Inc,56202010,생명 공학 및 의학 연구,
ZION,Zions Bancorporation NA,55101010,은행,
LCID,Lucid Group Inc,53101010,자동차 및 트럭 제조,
HCP,HashiCorp Inc,57201020,소프트웨어,
RVMD,Revolution Medicines Inc,56202010,생명 공학 및 의학 연구,
CVLT,Commvault Systems Inc,57201020,소프트웨어,
LNTH,Lantheus Holdings Inc,56101020,"의료 장비, 물품 및 유통",
LEGN,Legend Biotech Corp ADR,56202010,생명 공학 및 의학 연구,
GDS,GDS Holdings Ltd ADR,57201010,IT 서비스 및 컨설팅,
OTEX,Open Text Corp,57201020,소프트웨어,
CWST,Casella Waste Systems Inc,52203010,환경 서비스 및 장비,
QRVO,Qorvo Inc,57101010,반도체,
ONB,Old National Bancorp,55101010,은행,
BOKF,BOK Financial Corp,55101010,은행,
MAT,Mattel Inc,53205010,장난감 및 어린이 제품,
COOP,Mr Cooper Group Inc,55101030,소비자 대출,
UFPI,Ufp Industries Inc,51301010,임업 및 목재 제품,
AAON,Aaon Inc,52102030,전기 부품 및 장비,
CHRD,Chord Energy Corp,50102020,"오일, 가스 탐사 및 생산",
SNDK,SanDisk Corp,57106010,컴퓨터 하드웨어,
NXT,Nextracker Inc,50201010,재생 가능 에너지 장비 및 서비스,
WAY,Waystar Holding Corp,57201020,소프트웨어,
STEP,StepStone Group Inc,55102020,투자 관리 및 펀드 운영,
TGTX,TG Therapeutics Inc,56202010,생명 공학 및 의학 연구,
BPOP,Popular Inc,55101010,은행,
CIGI,Colliers International Group Inc,60101020,부동산 서비스,
SLM,SLM Corp,55101030,소비자 대출,
BBIO,BridgeBio Pharma Inc,56201040,제약,
PEGA,Pegasystems Inc,57201020,소프트웨어,
CCCS,CCC Intelligent Solutions Holdings Inc,57201020,소프트웨어,
AXSM,Axsome Therapeutics Inc,56201040,제약,
OLLI,Ollie's Bargain Outlet Holdings Inc,53402020,할인점,
GLBE,Global-E Online Ltd,57201030,온라인 서비스,
NBIS,Nebius Group NV,52203040,경영 지원 서비스,
SRAD,Sportradar Group AG,57201020,소프트웨어,
CORT,Corcept Therapeutics Inc,56201040,제약,
WING,Wingstop Inc,53301020,레스토랑 및 바,
MKSI,MKS Instruments Inc,52102010,산업용 기계 및 장비,
MMSI,Merit Medical Systems Inc,56101020,"의료 장비, 물품 및 유통",
CACC,Credit Acceptance Corp,55101030,소비자 대출,
CZR,Caesars Entertainment Inc,53301030,카지노 및 도박,
RMBS,Rambus Inc,57101010,반도체,
TLX,Telix Pharmaceuticals Ltd ADR,56202010,생명 공학 및 의학 연구,
NWS,News Corp Class B,53302040,소비자 출판,
NVMI,Nova Ltd,57101010,반도체,
CROX,Crocs Inc,53202030,제화,
BPMC,Blueprint Medicines Corp,56202010,생명 공학 및 의학 연구,
OPCH,Option Care Health Inc,56102010,의료 시설 및 서비스,
CHX,ChampionX Corp,50103020,오일 관련 서비스 및 장비,
IDCC,InterDigital Inc,57102010,통신 및 네트워킹,
VIRT,Virtu Financial Inc,55102010,투자 은행 및 중개 서비스,
ALKS,Alkermes Plc,56202010,생명 공학 및 의학 연구,
ACIW,ACI Worldwide Inc,57301010,핀테크,
WSC,Willscot Holdings Corp,52203040,경영 지원 서비스,
NUVL,Nuvalent Inc,56202010,생명 공학 및 의학 연구,
VERX,Vertex Inc,57201020,소프트웨어,
CGNX,Cognex Corp,52102010,산업용 기계 및 장비,
GNTX,Gentex Corp,53101020,"자동차, 트럭 및 오토바이 부품",
CRVL,CorVel Corp,56102010,의료 시설 및 서비스,
KRYS,Krystal Biotech Inc,56202010,생명 공학 및 의학 연구,
SAIC,Science Applications International Corp,57201010,IT 서비스 및 컨설팅,
GH,Guardant Health Inc,56101020,"의료 장비, 물품 및 유통",
VRNA,Verona Pharma PLC ADR,56202010,생명 공학 및 의학 연구,
BCPC,Balchem Corp,51101030,특수 화학제,
SIGI,Selective Insurance Group Inc,55301020,손해보험,
CRUS,Cirrus Logic Inc,57101010,반도체,
TIGO,Millicom International Cellular SA,57401020,무선 통신 서비스,
NXST,Nexstar Media Group Inc,53302020,방송,
LSTR,Landstar System Inc,52405030,지상 화물 및 물류,
FCFS,Firstcash Holdings Inc,55101030,소비자 대출,
IONS,Ionis Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구,
COLB,Columbia Banking System Inc,55101010,은행,
LFUS,Littelfuse Inc,57104010,전자 장비 및 부품,
OS,OneStream Inc,57201020,소프트웨어,
CYTK,Cytokinetics Inc,56202010,생명 공학 및 의학 연구,
ACT,Enact Holdings Inc,55301020,손해보험,
FFIN,First Financial Bankshares Inc,55101010,은행,
OZK,Bank Ozk,55101010,은행,
UBSI,United Bankshares Inc,55101010,은행,
LANC,Lancaster Colony Corp,54102020,식품 가공,
VLY,Valley National Bancorp,55101010,은행,
IEP,Icahn Enterprises Units,50102030,"오일, 가스 정제 및 마케팅",
REYN,Reynolds Consumer Products Inc,54201010,가정용 제품,
ALGM,Allegro Microsystems Inc,57101010,반도체,
ESGR,Enstar Group Ltd,55301050,재보험,
NSIT,Insight Enterprises Inc,57201010,IT 서비스 및 컨설팅,
NOVT,Novanta Inc,57104010,전자 장비 및 부품,
BWIN,Baldwin Insurance Group Inc,55301010,복합보험 및 중개인,
SPSC,SPS Commerce Inc,57201020,소프트웨어,
AMKR,Amkor Technology Inc,57101020,반도체 장비 및 테스트,
LYFT,Lyft Inc,57201030,온라인 서비스,
LOPE,Grand Canyon Education Inc,63101010,기타 교육 서비스 제공,
CSWI,CSW Industrials Inc,52201020,건설 및 엔지니어링,
ETSY,ETSY Inc,53402010,백화점,
KTOS,Kratos Defense and Security Solutions Inc,52101010,항공우주 및 방위,
ITRI,Itron Inc,57104010,전자 장비 및 부품,
QLYS,Qualys Inc,57201010,IT 서비스 및 컨설팅,
RRR,Red Rock Resorts Inc,53301030,카지노 및 도박,
VRNS,Varonis Systems Inc,57201020,소프트웨어,
INTA,Intapp Inc,57201020,소프트웨어,
EEFT,Euronet Worldwide Inc,52203040,경영 지원 서비스,
FRSH,Freshworks Inc,57201020,소프트웨어,
LITE,Lumentum Holdings Inc,57102010,통신 및 네트워킹,
OMAB,Grupo Aeroportuario del Centro Norte SAB de CV ADR,52407010,공항 운영 및 서비스,
FELE,Franklin Electric Co Inc,52102010,산업용 기계 및 장비,
URBN,Urban Outfitters Inc,53403040,의류 및 액세서리 소매,
PONY,Pony AI Inc ADR,57201010,IT 서비스 및 컨설팅,
UPST,Upstart Holdings Inc,55101030,소비자 대출,
TENB,Tenable Holdings Inc,57201020,소프트웨어,
ADMA,ADMA Biologics Inc,56201040,제약,
HWC,Hancock Whitney Corp,55101010,은행,
DJT,Trump Media & Technology Group Corp,57201030,온라인 서비스,
SBNY,Signature Bank,55101010,은행,
PECO,Phillips Edison & Co Inc,60102020,상업용 REITs,
BGC,Bgc Group Inc,55102010,투자 은행 및 중개 서비스,
PTCT,PTC Therapeutics Inc,56201040,제약,
KC,Kingsoft Cloud Holdings Ltd ADR,57201010,IT 서비스 및 컨설팅,
COLM,Columbia Sportswear Co,53202020,의류 및 액세서리,
CALM,Cal-Maine Foods Inc,54102010,어업 및 농업,
WRD,WeRide Inc ADR,57201020,소프트웨어,
GSHD,Goosehead Insurance Inc,55301010,복합보험 및 중개인,
ATAT,Atour Lifestyle Holdings Ltd ADR,53301010,"호텔, 모텔 및 크루즈 라인",
TSEM,Tower Semiconductor Ltd,57101010,반도체,
SBRA,Sabra Health Care REIT Inc,60102040,특수 REITs,
PAGP,Plains GP Holdings Limited Partner Interests Units Class A,50103030,오일 및 가스 수송 서비스,
AVT,Avnet Inc,57104010,전자 장비 및 부품,
EXPO,Exponent Inc,52203040,경영 지원 서비스,
SITM,SiTime Corp,57101010,반도체,
MARA,MARA Holdings Inc,57301030,블록 체인 및 암호화폐,
ZLAB,Zai Lab Ltd ADR,56201040,제약,
FRPT,Freshpet Inc,54102020,식품 가공,
SANM,Sanmina Corp,57104010,전자 장비 및 부품,
LLYVK,Liberty Media Corp Series C,53302020,방송,
ZG,Zillow Group Inc Class A,60101020,부동산 서비스,
PYCR,Paycor HCM Inc,57201020,소프트웨어,
SLAB,Silicon Laboratories Inc,57101010,반도체,
FIVE,Five Below Inc,53402010,백화점,
ROAD,Construction Partners Inc,52201020,건설 및 엔지니어링,
CLBT,Cellebrite DI Ltd,57201020,소프트웨어,
CVCO,Cavco Industries Inc,53203010,주택 건설,
AEIS,Advanced Energy Industries Inc,52102030,전기 부품 및 장비,
